Fecha_Publicación,Titulo,viewCount,likeCount,dislikeCount,commentCount,Duración [segs],Tags,Descripcion,videoID,Edicion,TEDx
16/03/16,¿Cómo salvar a una princesa y no morir en el intento? | L. Crespo e I. Puccini | TEDxRosario,1.352,23.0,0.0,0.0,423.0,"['TEDxTalks', 'Spanish', 'Argentina', 'Technology', 'Coding', 'Computers', 'Cooperation', 'Development', 'Digital', 'Entertainment', 'Games', 'Multimedia', 'Play', 'Social Interaction', 'Software', 'Video Games']","Un plomero italiano que busca salvar a una princesa secuestrada por una tortuga, un cerrajero francés que intenta vencer a un dragón. En los videojuegos, lo impensado cobra vida y encima tiene sentido. Pero en la vida real, las personas necesitan de la ayuda de otros para lograr sus objetivos.
 

 En esta divertida charla, Ignacio y Lisandro, dos desarrolladores de videojuegos de la ciudad de Rosario, nos muestran la importancia que tienen las comunidades a la hora de compartir y desarrollarse. Y lo explican haciendo lo que mejor saben: jugando.
 

 Lisandro Crespo
 Programador, desarrollador de videojuegos y diseñador web. Es estudiante de Ciencias de la Computación en la Universidad Nacional de Rosario. En 2015, gracias a su trabajo en el proyecto Mobile Warfare, ganó una beca otorgada por Gamester para asistir a la prestigiosa conferencia de desarrollo de videojuegos GDC (Game Developers Conference) en San Francisco. Hoy, continúa su trabajo como desarrollador de videojuegos independientes y trabaja para una empresa rosarina de videojuegos.
 

 Ignacio Puccini
 Programador, diseñador de videojuegos, cofundador de Rosario GameDevs, la comunidad de desarrolladores de videojuegos más grande del interior. Es Técnico en Programación y Diseño de Videojuegos por la UNL. Desarrollador de juegos independientes como Colourless, ha trabajado también para grandes marcas en la realización de advergames. Actualmente se encuentra además inmerso en un nuevo proyecto propio llamado umbral.
 

 This talk was given at a TEDx event using the TED conference format but independently organized by a local community. Learn more at http://ted.com/tedx",wO14xN4K9q8,TEDxRosario 2015: Concierto de ideas - 19/11/2015,TEDxRosario
15/02/16,La música es mi Wi-Fi | Evelina Sanzo | TEDxRosario,6.516,112.0,25.0,10.0,792.0,"['TEDxTalks', 'Spanish', 'Argentina', 'Entertainment', 'Life', 'Media', 'Motivation', 'Music (performance)', 'Positive Thinking']","""No puedo"", ""no sé"". Parecería que estamos programados para dudar de nosotros mismos; para que todo sea como nos dijeron que tenía que ser. Eso también le pasaba a Evelina, hasta que se animó a confiar en el poder de su música y de sus propias palabras.
 

 En esta charla, nos empuja a conectarnos con lo que realmente amamos, porque es la única forma de crear realidades que resuenen cuando ya no estemos. Ella saltó, y la red apareció... y ahora está más conectada que nunca.
 

 Cantante, guitarrista y compositora de la ciudad de Rosario.
 

 Artista de naturaleza autodidacta, Evelina empezó a cantar a los 8 años, a los 15 años formó su primera banda y a los 18 participó en “Operación Triunfo”, lo que la llevó a recorrer los teatros más importantes del país.
 

 Egresada de la Orquesta Escuela de Tango de Rosario, compartió escenario con artistas tan diversos como Rodolfo “Cholo” Montironi, Diego Frenkel o Vicentico. Especialista en combinar estilos distintos, su primer disco, “Curandera”, mezcló el jazz, el reggae, el rock, el blues, el pop, el tango, el swing, el candombe y algún otro género que nos estemos olvidando.
 

 Actualmente, continúa inspirándonos con sus presentaciones como solista, acompañada por su banda “Evelina Sanzo & The Búhos”, o con el grupo de tango Quintegaseto; mientras trabaja en la edición de su segundo disco.
 

 This talk was given at a TEDx event using the TED conference format but independently organized by a local community. Learn more at http://ted.com/tedx",eoOfis3YXXg,TEDxRosario 2015: Concierto de ideas - 19/11/2015,TEDxRosario
29/06/16,La deuda de sueño | Claudio Aldaz | TEDxRosario,4.457,75.0,3.0,1.0,966.0,"['TEDxTalks', 'Spanish', 'Argentina', 'Health', '3D Technology', 'Behavior', 'Body', 'Brain', 'Culture', 'Dreams', 'Medicine', 'Mental health', 'Psychology', 'Public health', 'Research', 'Science']","¿Cuántas horas necesita el cuerpo humano para descansar? 8 ¿Y cuántas horas dormimos todos los días? 6, 7, 5… El sueño es lo primero que sacrificamos a la hora de ganar tiempo y es lo primero que se ve afectado cuando algo nos estresa, pero ¿somos realmente conscientes de las consecuencias que acarreamos por romper ese equilibrio?
 

 En esta charla, el Dr. del Sueño nos cuenta sobre la existencia de una deuda impagable y nos llama a darnos cuenta del precio que pagamos, nosotros y nuestro entorno, cuando quebramos la armonía entre el día y noche.
 

 Neurólogo y docente universitario, Claudio Aldaz es presidente de la Asociación Argentina de Medicina del Sueño y se dedica, desde el año 1987, a ayudar a que todos los rosarinos y rosarinas puedan dormir, torrar y descansar. ¡Dulces sueños!
 

 El señor del sueño, el tipo del sueño, el doctor del sueño, el que hace sueño, el devorador de sueños. Neurólogo desde el año 1987 se dedica a ayudar, en Rosario, su ciudad natal, a que todos puedan dormir, torrar, descansar, roncar, planchar o meter una buena siesta reparadora. Especialidad rara si las hay. Le dijeron “Nunca vas a poder vivir de esto”, pero si algo sabía era soñar. Así fue como logró estudiar y trabajar un año en la ciudad francesa de Montpellier para luego volver a Rosario, y fundar la primera clínica de Trastornos del Sueño en el interior del país. 
 

 This talk was given at a TEDx event using the TED conference format but independently organized by a local community. Learn more at http://ted.com/tedx",5HiEqAlnzEI,TEDxRosario 2015: Concierto de ideas - 19/11/2015,TEDxRosario
28/10/15,Mujeres ideales | Francisco Chaves | TEDxRosarioWomen,176.899,2.877,134.0,129.0,741.0,"['TEDxTalks', 'Spanish', 'Argentina', 'Humanities', 'Empathy', 'Global issues', 'Inequality', 'Life', 'Social Change', 'Women', 'Women in business', ""Women's Rights""]","Cada vez es mas normal sacarnos las dudas chequeando en Internet.
 La búsqueda de ""mujeres ideales"" o ""mujeres bellas"" arroja practicamente los mismos resultados. En esta charla, Francisco busca cambiar la perspectiva para analizar el tema: ""¿Qué significa ser una mujer ideal?"" 
 

 Se define a sí mismo como explorador serial, y le apasiona acompañar a personas en procesos de Desarrollo personal (Mental y emocional). Comparte su visión del mundo, que construye a medida que lo recorre viajando año tras año.
 Trabajó en reconocidas empresas de diferentes industrias e interactuó con diferentes culturas en más de 30 países. Está formado en Ciencias económicas, certificado como Coach Internacional y Máster en Programación Neuro Linguistica.
 

 This talk was given at a TEDx event using the TED conference format but independently organized by a local community. Learn more at http://ted.com/tedx",5GReG0fGRcQ,TEDxRosarioWomen 2015 - 28/05/2015,TEDxRosario
28/10/15,Las mujeres que leen son peligrosas | Imelda Ferrero | TEDxRosarioWomen,19.969,260.0,29.0,17.0,530.0,"['TEDxTalks', 'Spanish', 'Argentina', 'Humanities', 'History', 'Literature', 'Philosophy', 'Women']","¿Existe el país de las maravillas de Alicia? 
 Cuando eramos niñas nos contaban cuentos, y así las palabras y las imágenes diseñaban un espacio mágico. El tiempo formulado en “Habia una vez...” nos abría las puertas para salir a jugar..
 El deseo de cada una de nosotras y lo onírico (el mundo de nuestros sueños) se fusionan cuando leemos. Las letras nos desobedecen, nos apasionamos, esa lengua se vuelve “áspera” e incomoda a otros.
 Las mujeres se vuelven cada vez más poderosas de lectura en lectura.
 ¿Que nos pasa cuando experimentamos la lectura? ¿que les pasó a tantas mujeres “que leían a lo largo de la historia”? ¿Como nos transforma? Cómo atravesamos puentes y vencemos prejuicios?
 Imelda nos lleva de paseo por un camino lleno de los símbolos para que nos sumerjamos juntos un ratito, sin saber por dónde salimos.
 

 Profesora en Letras. Dicta las Cátedras de Redacción y Semiótica en la Carrera de Publicidad de UAI en Rosario. Fundadora del Terciario Escuela Nacional de Títeres (hoy Escuela de Teatro). Dirigió su Taller de lectura, escritura y crítica 1974- 2013. Disertante en Trayecto de lectura en Biblioteca Estrada organizado por Municipalidad de Rosario en 2014. Doctorada de Carrera de Letras con Mención en Literatura, Facultadad de Humanidades y Artes de la UNR.
 

 Su segunda lengua es francés, sus ancestros piamonteses, y fue fundadora de dos Escuelas Secundarias en Fighiera y J.B.Molina hace más de 40 años
 

 This talk was given at a TEDx event using the TED conference format but independently organized by a local community. Learn more at http://ted.com/tedx",E_YGjnUU09o,TEDxRosarioWomen 2015 - 28/05/2015,TEDxRosario
11/08/15,Planchar y ver novelas | María Eugenia Torio | TEDxRosarioWomen,26.978,475.0,34.0,23.0,1.109,"['TEDxTalks', 'Spanish', 'Argentina', 'Life', 'Emotions', 'Family', 'Happiness', 'Life Development', 'Motivation', 'Science', 'Women']","¿Qué es el éxito en realidad? ¿Un título Universitario? ¿Una cuenta gorda en el banco? ¿Un matrimonio de muchos años? Quizás la riqueza verdadera se encuentre en la búsqueda constante de la felicidad, en las sonrisas de los que amamos y por qué no, en las novelas de las 3 de la tarde.
 

 Licenciada en Física de la Facultad de Ciencias Exactas, Ingeniería y Agrimensura de la U.N.R. y Doctora en Física de la Facultad de Cs. Exactas, Ingeniería y Agrimensura de la Universidad Nacional de Rosario.
 

 Realizó su post-doctorado en el Centro Atómico Bariloche.
 

 Ingresó a la Carrera de Investigación Cientíífico y Tecnológico de CONICET en el año 2005, donde se desempeñó hasta el año 2011.
 

 This talk was given at a TEDx event using the TED conference format but independently organized by a local community. Learn more at http://ted.com/tedx",v3lEDMSAYso,TEDxRosarioWomen 2015 - 28/05/2015,TEDxRosario
31/08/15,"No somos víctimas, somos responsables | Luz Amuchastegui | TEDxRosarioWomen",9.672,120.0,31.0,32.0,669.0,"['TEDxTalks', 'Spanish', 'Argentina', 'Life', 'Activism', 'Education', 'Gender', 'Inequality', 'Motivation', 'Violence', 'Women', 'Women in business', ""Women's Rights"", 'Youth']","El problema no es la violencia de género, sino la violencia.
 Somos violentos como sociedad. En el tráfico, en las colas del banco, en casa. Somos intolerantes. 
 Me molesta seriamente la manera en que se aborda este tema a nivel social. Desde la victimización del género. 
 No podemos permitimos permanecer en este rol estático, debemos hacernos cargo de la transformación. Ahora.
 

 Luz es la menor de cuatro hermanas mujeres, desde chica jugó al hockey y como le encanta resolver problemas, encontró en el arco la solución a no perder partidos.
 

 Estudió Administración de Empresas y durante un tiempo trabajó en Recursos Humanos, en 2008 empezó a voluntariar en La Fundación El Desafíío y en 2010 se tiró a la pileta, dejó la estabilidad del trabajo en relación de dependencia para hacer lo que le apasiona.
 

 En 2013 el Departamento de Estado de Estados Unidos la eligió como una de las 17 mujeres líderes emergentes del mundo y participó del Global Sports Mentoring Program. A partir de esa experiencia, hoy es mentora y amiga de mujeres que viven y trabajan en todas partes del mundo para cambiarlo y hacerlo un mejor lugar.
 

 This talk was given at a TEDx event using the TED conference format but independently organized by a local community. Learn more at http://ted.com/tedx",10tlyCsTfNI,TEDxRosarioWomen 2015 - 28/05/2015,TEDxRosario
31/08/15,El Traje del traje | Carolina Aubele | TEDxRosarioWomen,6.199,103.0,1.0,8.0,1.192,"['TEDxTalks', 'Spanish', 'Argentina', 'Life', 'Emotions', 'Fashion', 'Health', 'Self', 'Self improvement', 'Senses', 'Women', 'Women in business']","La idea de sensualidad ha quedado reducida netamente a lo visual, como si el resto no fuese parte del juego, no?
 La seducción no sólo entra por los ojos, es fundamental lo que transmitimos, cómo olemos, cómo sonreímos, qué texturas usamos, qué palabras elegimos, qué actitud vestimos. 
 No sos una cadera ancha, ni una nariz grande, ni un brazo gordo. Cuando nos vemos en partes, nos rompemos. 
 Es tiempo de re-crearnos de adentro para fuera.
 

 Especialista en Moda, Asesoramiento de Imagen y Tendencias, Carolina Aubele es Diseñ̃adora y Asesora de imagen.
 

 Dirige su Instituto Maison Aubele. Su nutritivo mensaje y una visión holí́stica sobre la belleza, el bienestar y autoestima impregnan los cursos que se dan en su Maison, sus exitosas conferencias, charlas y clases. Carolina es tambié́n autora de su famoso libro ""Secretos del Vestidor"" entre otras publicaciones
 

 Realizó́ sus estudios en Europa; Milán, Londres y Copenhague
 

 Entrevistas a Carolina y sus diseñ̃os han sido publicados por los medios má́s importantes de Argentina y del mundo, tales como Elle USA, NYLON, Vogue Brit., Sportswear International, City, WWD, Marie Claire USA y Style.com (Vogue US Online)
 

 This talk was given at a TEDx event using the TED conference format but independently organized by a local community. Learn more at http://ted.com/tedx",cO74typoKmE,TEDxRosarioWomen 2015 - 28/05/2015,TEDxRosario
11/08/15,Flores voladoras | Paola Delbosco | TEDxRosarioWomen,1.524,23.0,1.0,1.0,931.0,"['TEDxTalks', 'Spanish', 'Argentina', 'Life', 'Culture', 'Nature', 'Philosophy', 'Women']","Todos somos filósofos. No es necesario leer libros interminables ni conocer tantas teorías aburridas, basta con observar lo que nos rodea a diario, limpiándonos los prejuicios de los ojos. Miremos distinto y dejemos que la vida nos sorprenda a cada paso.
 

 Doctora en Filosofía por la Universitá degli Studi di Roma. Profesora adjunta de Historia de la Filosofía Contemporánea en la carrera de Filosofía de la UCA. Profesora titular de Deontología en la carrera de Comunicación en la U. Austral. Profesora titular de ética en la Maestría y Doctorado en Comunicación de la U., Profesora part-time en IAE, Investigadora del Centro Conciliación Familia y Empresa en el IAE.
 

 Partner para las Américas del International Work Life Balance Award 2013 del Instituto Altis de la Universitá Cattolica Sacro Cuore de Milán, la legión Lombardía y el departamento Pari Opportunitá del Ministerio Interior de Italia.
 

 Co-autora de 7 libros referidos a temas éticos. Recibió los premios “Santa María de las Nieves” por su defensa de la vida, “Juntos Educar” de la Arquidiócesis de Bs. As. por sus aportes a la educación, ""Swaroski"" por aportes a la comunidad.
 

 Miembro de número de la Academia Nacional de Educación. Orgullosa madre de 9 hijos y abuela de 22 nietos.
 

 This talk was given at a TEDx event using the TED conference format but independently organized by a local community. Learn more at http://ted.com/tedx",iwiQtgpC9yM,TEDxRosarioWomen 2015 - 28/05/2015,TEDxRosario
2/12/14,TEDxRosario 2014: Sean Eternas las Ideas,2.849,30.0,0.0,1.0,264.0,"['tedx', 'rosario', 'tedxrosario', 'tedxrosario2014', 'argentina', 'santa fe', 'monumento', 'nacional', 'bandera', 'guinness', 'record', 'brainstorming', 'mas grande del mundo', 'lluvia', 'paraguas', 'revolucion', 'aire libre', 'tormenta', 'tormenta de ideas', 'largest', 'biggest', 'rep', 'ajedrez', 'monumental', 'second', 'umbrellas', 'osde', 'donweb', 'urgencias', 'tenaris', 'ternium', 'Idea', 'javier yunes', 'julian dominguez', 'dron', 'vista aerea', 'flash mob', 'ideas', 'tecnologia', 'entretenimiento', 'diseño']","TEDxRosario celebró su quinta edición en el Monumento Nacional a la Bandera con mas de 4000 asistentes, donde además se llevo a cabo el brainstorming más grande del mundo y se rompió un record Guinness en el proceso! :)
 

 TEDxRosario held its fifth edition at the National Flag Memorial, with over 4,000 attendees, where, in addition, took place the world's largest brainstorming session and a Guinness record was broken in the process! :)",vuNd3-lKcBQ,TEDxRosario 2014: Sean eternas las ideas - 18/10/2014,TEDxRosario
13/12/14,Enseñar entre rejas | Coco Cerrella | TEDxRosario,19.589,370.0,5.0,10.0,887.0,"['Anthropology', 'Culture', 'Education', 'ted', 'TEDxTalks', 'Development/Philanthropy', 'Arts & Crafts', 'Argentina', 'Spanish', 'ted x', 'tedx talks', 'Career/Life Development', 'tedx talk', 'Music (topic)', 'ted talks', 'Social Justice', 'tedx', 'ted talk']","This talk was given at a local TEDx event, produced independently of the TED Conferences. Coco terminó en la cárcel, pero por decisión propia! Desde hace unos años enseña un taller de diseño gráfico a cientos de reclusos en el Centro Universitario de Devoto. En esta charla, él nos cuenta sobre los impresionantes resultados que tiene la educación en la vida de estas personas. 
 

 Diseñador Gráfico y docente universitario. Comenzó a dar clases en 2007 en la Universidad de Buenos Aires, donde también dictó talleres y cursos sobre Diseño de Identidad Visual y Afichismo Social para estudiantes y graduados.
 

 Nació en 1977 en Buenos Aires, ciudad en la que creció y vive.
 

 Actualmente, está a cargo de dos talleres de Diseño Gráfico en la Cárcel de Devoto, en el marco del Programa de Educación en Cárceles UBA XXII.
 

 En 2011, comenzó a diseñar afiches con su propia voz, y difunde así mensajes sobre Derechos Humanos y temas de relevancia social. Sus trabajos han sido reconocidos por numerosas organizaciones internacionales y exhibidos en más de veinte países.
 

 Desde 2012, coordina el Departamento de Comunicación de la ONG Ingeniería Sin Fronteras Argentina, donde encontró que con el Diseño Gráfico también es posible tender puentes y construir un mundo más equitativo.
 

 About TEDx, x = independently organized event In the spirit of ideas worth spreading, TEDx is a program of local, self-organized events that bring people together to share a TED-like experience. At a TEDx event, TEDTalks video and live speakers combine to spark deep discussion and connection in a small group. These local, self-organized events are branded TEDx, where x = independently organized TED event. The TED Conference provides general guidance for the TEDx program, but individual TEDx events are self-organized.* (*Subject to certain rules and regulations)",t3PlyEYC3A0,TEDxRosario 2014: Sean eternas las ideas - 18/10/2014,TEDxRosario
19/12/14,El juego que cambio mi vida | Atahualpa Larrea | TEDxRosario,20.714,297.0,30.0,47.0,814.0,"['tedx', 'Career/Life Development', 'Life', 'TEDxTalks', 'ted x', 'ted', 'ted talk', 'tedx talks', 'Culture', 'Anthropology', 'tedx talk', 'Spanish', 'Development/Philanthropy', 'Argentina', 'ted talks']","This talk was given at a local TEDx event, produced independently of the TED Conferences. Atahualpa gana torneos de ajedrez desde los 6 años. Y desde entonces compite para lograr que este deporte sea enseñado gratuitamente en su barrio y en muchos otros barrios carenciados de la Argentina. 
 

 A los 17 años ya ha dado dos charlas TEDx. 
 En TEDxLagunaSetúbal de Santa Fe y en TEDxRosario. 
 

 Jóven ajedrecista. Al momento de dar la charla tenía 17 años y vivía en el barrio Santa Rosa de Lima de Santa Fe. Cursaba sus estudios secundarios en la Escuela Normal Superior Nº 32, San Martín.
 

 Juega al ajedrez desde los cinco años. A los dos meses de iniciarse, ganó su primer torneo local. Lleva jugados alrededor de 150 torneos locales, provinciales, nacionales e internacionales. Estudió con profesores de ajedrez de la talla de Oscar Morel, Juan Carlos Avarese, Adolfo Poch, Osvaldo Silva, Rodolfo Bruzzone y Héctor Nardi. De ellos aprendió la técnica, la táctica, la estrategia, la disciplina de estudio, la razón social y el amor por el juego.
 

 En 2005, junto a vecinos, profesores y amigos, fundó la Liga Barrial de Ajedrez, donde hoy se desempeña como colaborador de los profesores de ajedrez. Le gusta compartir eventos ajedrecísticos entre Santa Fe y Paraná con el fin de promocionar el deporte y recuperar a chicos de la calle.
 

 Concibe al deporte como algo inclusivo, libre y gratuito, y como medio de desarrollo social y humano.
 

 About TEDx, x = independently organized event In the spirit of ideas worth spreading, TEDx is a program of local, self-organized events that bring people together to share a TED-like experience. At a TEDx event, TEDTalks video and live speakers combine to spark deep discussion and connection in a small group. These local, self-organized events are branded TEDx, where x = independently organized TED event. The TED Conference provides general guidance for the TEDx program, but individual TEDx events are self-organized.* (*Subject to certain rules and regulations)",3sz1YU-9iYM,TEDxRosario 2014: Sean eternas las ideas - 18/10/2014,TEDxRosario
7/07/15,"Soy papá, travesti, arquitecta, docente | Canela Grandi | TEDxRosario",19.108,152.0,9.0,22.0,490.0,"['TEDxTalks', 'Spanish', 'Argentina', 'Humanities', 'Architecture', 'Body', 'Design', 'Family', 'Future', 'Life Development', 'Local issues', 'Love', 'Personal growth', 'Rebuilding', 'Self', 'Self improvement', 'Tolerance', 'Urban Areas', 'Urban Planning', 'Women', 'Women in business']","Canela Grandi, arquitecta, que no tuvo miedo de cambiar ella y seguir trabajando en sus proyectos, le tocó también enfrentar a la lluvia. Mientras el agua abría los paraguas y los pilotos, Canela nos compartió su visión de una sociedad que habite en una arquitectura orgánica, amiga de la tierra y el hombre. 
 

 Nacida hombre, Canela Grandi Mallarini ha vivido lo que posiblemente será más de la mitad de su vida como exponente del género masculino.
 Forma parte de la 3ra. generación de constructores. Recibido/a de arquitecto/a en 1980, acredita haber ganado el 50% de los concursos de arquitectura y el 100% de los de docencia universitaria en los que se ha presentado. A su vez ha realizado 210 emprendimientos; entre proyectos; anteproyectos y ejecuciones de obras de arquitectura.
 Contrajo matrimonio como Ayax Grandi Mallarini en 1983, tiene tres hijos, Juan Ignacio, Santiago y Bárbara, todos ellos dedicados a diferentes aspectos del arte y la cultura en nuestra ciudad.
 Separado de la talentosa exponente de la danza, Claudia Noce en 2005.
 Canela enfrenta hoy, a la vez un cambio definitivo en su fisiología, fisonomía y sexualidad, a la vez que ve con alegría que sus pronósticos sobre el resurgimiento de una arquitectura orgánica, ecológica y sustentable sin duda tendrán lugar en el futuro inmediato
 

 This talk was given at a TEDx event using the TED conference format but independently organized by a local community. Learn more at http://ted.com/tedx",yZIcvHxyy1o,TEDxRosario 2014: Sean eternas las ideas - 18/10/2014,TEDxRosario
6/02/15,Records mundiales de héroes reales | Stuart Claxton | TEDxRosario,1.123,6.0,0.0,0.0,700.0,"['Individualism', 'tedx talks', 'Culture', 'Spanish', 'Dreams', 'TEDxTalks', 'Skateboarding', 'Pain', 'Motivation', 'ted x', 'Global issues', 'Marketing', 'Leadership', 'tedx', 'tedx talk', 'Hardship', 'Argentina', 'Consciousness', 'Cooperation', 'Writing', 'Purpose', 'Self improvement', 'Mental health', 'Life', 'Brand', 'ted talks', 'Personal growth', 'Adventure', 'Behavior', 'Success', 'ted', 'Achievement', 'Book', 'ted talk', 'Humor', 'Creativity', 'Play', 'Anthropology', 'Social Interaction', 'Passion', 'Entertainment']","Stuart nos cuenta como surgió la organización Guinness World Records y cuál es la importancia de medir el desempeño humano para darle una lógica a nuestra existencia. 
 

 Stuart Claxton ha trabajado en Guinness World Records por más de 10 años y es uno de los fundadores de la oficina de New York desde que se cambió de Londres en 2002.
 

 Como Director de Mercadotecnia para la compañia en Norte y Sud América es responsable de la mercadotecnia y relaciones públicas de la empresa y ha aparecido en The Today Show, Good Morning America, The Early Show, Live! With Regis and Kelly, The Oprah Winfrey Show, The Late Show with David Letterman, Food Network, MTV, ESPN, Discovery Channel, CNN Headline News e Univision.
 

 En su tiempo con la organización también ha viajado por todo el mundo como juez midiendo, entre otras cosas, el hombre más pequeño y más alto del mundo, probado el dulce más caro del mundo y siendo testigo del salto más largo en motocicleta, algo que un día sueña con intentar el mismo.
 

 

 This talk was given at a TEDx event using the TED conference format but independently organized by a local community. Learn more at http://ted.com/tedx",hI52HaMvqCY,TEDxRosario 2014: Sean eternas las ideas - 18/10/2014,TEDxRosario
1/07/15,Cómo sobrevivir a la era de la imagen | Miguel Repiso | TEDxRosario,2.347,20.0,3.0,3.0,866.0,"['TEDxTalks', 'Spanish', 'Argentina', 'Art', 'Arts education', 'Book', 'Cartoon', 'Education', 'Education reform', 'Humor', 'Museums', 'Painting']","REP nos habló de transformar las escuelas en lugares donde se contagie y se enseñe historia del arte para acortar la distancia entre los museos y la gente. El viento le volaba los papeles pero a medida que hablaba y mostraba sus trabajos, iba encantando al público que no solo lo sigue por su talento sino por su compromiso con lo social y lo cultural. No se fue sin dejarnos un regalo: un hermoso dibujo de Rosario.
 

 Miguel Repiso, REP, nació en Buenos Aires.
 

 Publicó unos 28 libros de su autoría.
 

 Trabaja en el diario Página 12, donde elabora tiras libres o con sus personajes Gaspar el Revolú, El Niño Azul, El Culpo, y Lukas.
 

 En su programa de radio El Holograma y la Anchoa, todas las noches reportea distintas personalidades.
 

 Dibuja semanalmente para la revista Veintitrés, todos los días en El Tiempo de Colombia, en el diario El Telégrafo de Ecuador, en Orsai, y la colombiana Soho.
 

 Desde abril, realiza la ilustración de la Divina Comedia del Dante, en fascículos para Página 12 y en el mismo mes, expone en el Museo de Bellas Artes de Buenos Aires, su muestra Bellas Artes en Bellas Artes, basada en su libro Bellas Artes, la cual tiene previsto, para el 2015, llevarla a Nueva York y a Londres.
 

 Realiza murales en España, EEUU, México, Italia, Alemania, Uruguay, Venezuela, República Dominicana, Brasil, México, Cuba y Argentina.
 

 This talk was given at a TEDx event using the TED conference format but independently organized by a local community. Learn more at http://ted.com/tedx",8pZWVKEuP5s,TEDxRosario 2014: Sean eternas las ideas - 18/10/2014,TEDxRosario
16/06/15,Democratizar la salud | Geraldine Gueron | TEDxRosario,4.497,53.0,2.0,5.0,697.0,"['TEDxTalks', 'Spanish', 'Argentina', 'Health', 'Big Data', 'Big problems', 'Body', 'Globalization', 'Internet', 'Open-source', 'Public health', 'Sharing', 'Smartphone', 'Social Entrepreneurship', 'Social Interaction', 'Social Science', 'Technology', 'Vaccines', 'Women']","Geraldine nos cuenta acerca de la importancia de compartir datos, pero no cualquier dato. Datos sobre salud y estilo de vida. Su proyecto, Wikilife, es el sueño de la información que previene, que cura, que salva vidas.
 

 Geraldine Gueron es una científica que quería ser bailarina o como suele decir ella, es una bailarina científica.
 

 Se recibió primero de bióloga molecular y luego obtuvo su doctorado en la UBA en el área de Química Biológica.
 

 Su éxito más rotundo es la maravillosa familia que formó junto a su marido, Matias y sus hijos Olympia y Jerónimo.
 

 Geraldine es una apasionada en temas de salud y bienestar. En 2010 funda junto a Daniel Nofal, creador de IPLAN y experto en tecnología, wikilife.org, una iniciativa sin fines de lucro con un objetivo central: ser la fuente más grande colaborativa y fidedigna de información de salud y estilo de vida del mundo, y así ayudar a toda la población a mantenerse sana. Wikilife a través de su campaña Datadonors ayuda a concientizar a la población acerca de la importancia de donar sus datos y provee las herramientas móviles y web para que la gente pueda de forma fácil y automática donar su información.
 

 This talk was given at a TEDx event using the TED conference format but independently organized by a local community. Learn more at http://ted.com/tedx",T4hzlSn09n8,TEDxRosario 2014: Sean eternas las ideas - 18/10/2014,TEDxRosario
25/06/15,Repensando la seguridad | Orlando Toniolo | TEDxRosario,3.414,34.0,1.0,0.0,675.0,"['TEDxTalks', 'Spanish', 'Argentina', 'Global Issues', 'Achievement', 'Career', 'Community', 'Criminal justice', 'Law', 'Personal education', 'Personal growth', 'Policy', 'Poverty', 'Psychology', 'Public Policy', 'Security', 'Self improvement', 'Social Change', 'Social Justice', 'Sociology']","Orlando Toniolo, abogado y policía, nos habló de lo que es soñar y poder, de creer y hacer. Las películas de acción norteamericanas se desdibujaron ante su historia de un novato que arrancó de abajo pero pudo llegar a experimentar lo que es estar en el organismo máximo de seguridad del mundo: el FBI. Su historia, es la de quien cree en su país, en sus capacidades, en el esfuerzo y la perseverancia.
 

 Nacido hace 35 años y amante de los deportes, pesas, el atletismo y las artes marciales, Orlando es una persona formada en Seguridad, en Derecho y en la Docencia.
 Estudió Derecho en la Universidad Nacional de Rosario y realizó diversos posgrados, estando en la actualidad matriculado y ejerciendo la noble profesión de abogado en materia laboral.
 En materia de Seguridad, ingresó la Policía de la Provincia de Santa Fe hace 15 años, destacándose por haber aprobado el C.A.P.E. (Curso de Fuerzas Especiales de la Policía Provincia) y haber realizado importantes cursos en Israel, en el FBI y en las Naciones Unidas; todos en idioma inglés.
 Con respecto a la docencia, ya lleva 4 años como Profesor Titular de la materia ""Técnicas de Planeación y Estrategia"", perteneciente la carrera de Licenciatura en Seguridad Pública de la U.SAL. Asimismo, es Profesor Titular de la materia Métodos de Investigación Criminal II, en la Escuela de Investigadores de la Policía de la Provincia de Santiago del Estero
 

 This talk was given at a TEDx event using the TED conference format but independently organized by a local community. Learn more at http://ted.com/tedx",OdEr5o4UOKc,TEDxRosario 2014: Sean eternas las ideas - 18/10/2014,TEDxRosario
18/12/13,TEDxRosario 2013: Atrevete a lo imposible,2.154,11.0,2.0,0.0,291.0,"['tedxrosario2013', 'tedxrosario', 'tedx', 'rosario', 'argentina', 'metropolitano', 'buenos aires', 'highlights', 'momentos', 'recuerdos', 'resumen', 'javier yunes', 'yunes', 'juilan dominguez', 'ariel goldvarg', 'tefi sahakian', 'vanesa ramello', 'sol gonzalez feldman', 'cecilia ribecco', 'gabriel bortnik', 'pachi tamer', 'julian visciarelli', 'ternium', 'tenaris', 'inside', 'siderar', 'osde', 'en una baldosa', 'mel teruz', 'fede puopolo', 'pablo samiter', 'marina platino', 'raul sordoni', 'belu tavella', 'nadia nazer', 'enzo cardigni', 'emiliano mroue']","Preparativos previos y postales de lo que fue TEDxRosario 2013.
 The making of and highlights of TEDxRosario 2013.
 

 Filmado por Lucas Lucchinni",z1E0TnvlpDc,TEDxRosario 2013: Atrevete a lo imposible - 09/10/2013,TEDxRosario
